,convex_area,area,eccentricity,extent,inertia_tensor-0-0,inertia_tensor-0-1,inertia_tensor-1-0,inertia_tensor-1-1,major_axis_length,minor_axis_length,perimeter,perimeter_area_ratio,mean_intensity,std_intensity,25th Percentile,75th Percentile,iqr,class
0,3276,3107,0.994431303604391,0.18887537993920972,1890.2623891212354,-949.2404112768401,-949.2404112768401,509.7890780797623,194.88205156419826,20.538000227508306,425.9726547895302,0.13710095101046998,217.90488348530903,77.37320569116714,217.90488348530903,77.37320569116714,-140.5316777941419,1
1,3754,3597,0.9927826838326308,0.19231180496150557,1727.1175290563153,-1068.035369882031,-1068.035369882031,708.472917187886,196.0023322087325,23.506018562165814,428.3990616607231,0.11909898850729027,218.38410678642714,75.34869709476423,218.38410678642714,75.34869709476423,-143.0354096916629,1
2,4234,4044,0.9905563062582453,0.21445617012250093,1731.5112846228576,-1038.447253798719,-1038.447253798719,683.8117727744561,194.7616833702448,26.703101114767943,436.3990616607231,0.10791272543539146,214.68091424935037,77.85765708641068,214.68091424935037,77.85765708641068,-136.82325716293968,1
3,3428,3127,0.9955539135362459,0.16604715378079865,2026.8221707854332,-1161.4737090296105,-1161.4737090296105,697.5050327112677,207.8602777016933,19.579075813790684,441.9137802864845,0.14132196363494867,222.4960528178986,73.45361149478862,222.4960528178986,73.45361149478862,-149.04244132310998,1
4,5309,5113,0.9736024880439618,0.42466777408637874,1662.9647145640927,-519.3095802131747,-519.3095802131747,267.66277298322916,171.34881137167764,39.110416032949345,406.43354954612926,0.07949023069550738,173.906284606866,97.10486844362585,173.906284606866,97.10486844362585,-76.80141616324015,1
5,4084,3847,0.9932483803107499,0.18705630652533306,1945.4337159004126,-1174.8266237523399,-1174.8266237523399,758.7148532755602,206.62004981429192,23.96939969117085,457.2985565973347,0.11887147299124895,218.6097118221012,76.14575273669477,218.6097118221012,76.14575273669477,-142.46395908540643,1
6,4003,3824,0.9906566380869612,0.22536539368222536,1688.8212839164873,-960.7689968854493,-960.7689968854493,602.2998972986072,189.70654215453075,25.872123283811916,421.5290039756342,0.11023248011915121,212.10798758447274,80.13027628650248,212.10798758447274,80.13027628650248,-131.97771129797025,1
7,4147,3897,0.9888274784153153,0.2361818181818182,1589.571857680671,-907.9291125490886,-907.9291125490886,581.6546564147399,184.34880427407336,27.47985786436969,415.28636328851496,0.10656565647639593,210.14244444444444,81.85972019490616,210.14244444444444,81.85972019490616,-128.28272424953826,1
8,3218,3020,0.9940627687920724,0.2001590668080594,1742.9342549668875,-922.3031456953643,-922.3031456953643,522.0903578790404,189.25209742557178,20.592169034774788,404.90158697766475,0.13407337317141216,215.3379506892895,80.38204735367758,215.3379506892895,80.38204735367758,-134.95590333561194,1
9,1678,1570,0.9948460072968907,0.6861888111888111,1239.550214613169,-60.59594222889367,-60.59594222889367,15.768218183293374,140.99891181724482,14.296915439919633,296.4264068711928,0.18880662858037758,121.67001748251748,87.96190237188377,121.67001748251748,87.96190237188377,-33.70811511063371,1
10,5451,5142,0.9801761877805689,0.2637734687596183,1541.1692550772377,-922.3027640070619,-922.3027640070619,666.929097149322,184.37762305401603,36.53034016507558,439.8132752230962,0.08553350354397048,206.872063198933,83.10812194108982,206.872063198933,83.10812194108982,-123.76394125784319,1
11,4958,4630,0.9873321940330111,0.2411081601833047,1753.9321862769336,-1047.6737322094143,-1047.6737322094143,708.6255130172743,196.04427579350204,31.10570875753585,440.98484809834997,0.09524510758063714,209.38224930132444,81.48925532013982,209.38224930132444,81.48925532013982,-127.89299398118462,1
12,4966,4764,0.978962233036824,0.2929709119980321,1434.2062694177794,-809.0438857658305,-809.0438857658305,563.1178920884383,175.15676486173817,35.7392544307971,409.0437226013957,0.08586140272909229,201.32025500686714,84.8385929705663,201.32025500686714,84.8385929705663,-116.48166203630085,1
13,1449,1351,0.9945655573016806,0.6981912144702842,1036.6102593632154,-46.28151200881436,-46.28151200881436,13.347846072843419,128.91543138665838,13.42167043883558,267.59797974644664,0.1980740042534764,117.7312661498708,90.15589787502911,117.7312661498708,90.15589787502911,-27.575368274841694,1
14,3811,3512,0.9849821722478124,0.4167062173706692,1600.737210705502,-359.14607742539727,-359.14607742539727,133.3857804805911,164.14262016792026,28.340220595248528,385.1787155501902,0.1096750329015348,176.31612877709225,94.23096504799341,176.31612877709225,94.23096504799341,-82.08516372909884,1
15,3881,3699,0.9939135808791534,0.17514204545454545,1868.369570668617,-1227.1734809777754,-1227.1734809777754,852.9828435397627,207.41157656889683,22.84899412531585,450.683332908185,0.12183923571456745,220.33890467171716,75.50021570182749,220.33890467171716,75.50021570182749,-144.8386889698897,1
16,3462,3221,0.9953721862826802,0.15587495160665893,1792.7014561476176,-1277.8449440333602,-1277.8449440333602,948.8637400804499,208.47947204152007,20.03379337365055,437.1686142824235,0.13572449993245064,225.2683572073816,69.68166717379587,225.2683572073816,69.68166717379587,-155.58669003358574,1
17,5810,5610,0.9798385461857341,0.29750225380495304,1718.395242929452,-954.0440933398154,-954.0440933398154,650.1862215740291,190.89956376621276,38.14000505932535,439.67113959936523,0.07837275215674959,199.74166976012444,86.39894578344959,199.74166976012444,86.39894578344959,-113.34272397667485,1
18,3138,2989,0.9876725339130134,0.5951812027080844,1524.4238382265025,-178.2622041944584,-178.2622041944584,59.25335710138698,157.2666779020784,24.617618627522585,348.0243866176395,0.11643505741640665,139.55608655250234,95.99002638674675,139.55608655250234,95.99002638674675,-43.56606016575559,1
19,4703,4526,0.9727746617241322,0.4958369851007888,1468.4742807745652,-391.7109083882996,-391.7109083882996,195.72044429699554,158.96503970487157,36.84062638953863,376.00714267493635,0.08307714155433857,159.38281478235467,98.12146336511968,159.38281478235467,98.12146336511968,-61.26135141723499,1
20,4161,3964,0.9937461797222954,0.1820770750080382,1968.7202766370592,-1306.4215637508516,-1306.4215637508516,918.4271401747922,213.60120795332918,23.85126055092781,456.3401871576773,0.11512113702262293,219.5146754857379,75.78961524102941,219.5146754857379,75.78961524102941,-143.72506024470852,1
21,3597,3440,0.9939824237304445,0.19047619047619047,1900.3561971842885,-1073.532462226203,-1073.532462226203,646.4390595423198,200.66285101843556,21.98054432398946,432.842712474619,0.12582636990541252,219.00968992248062,74.61697592018973,219.00968992248062,74.61697592018973,-144.3927140022909,1
22,3440,3283,0.9938101980303541,0.1871295029639763,1786.416996556626,-1015.2718645206953,-1015.2718645206953,615.9115290289402,194.8555207886097,21.646764829155085,426.0142853498728,0.12976371774287931,218.98512311901504,75.55772631515981,218.98512311901504,75.55772631515981,-143.42739680385523,1
23,5314,5111,0.9756551409499249,0.3221556886227545,1505.8255173420469,-750.9779227504326,-750.9779227504326,490.38991183057595,174.56732092649167,38.28442674651446,416.3158005400378,0.08145486216788062,194.13661098854922,90.23817136492683,194.13661098854922,90.23817136492683,-103.8984396236224,1
24,3767,3581,0.9771015637665984,0.6354924578527062,1416.1505524089607,-60.76828105703249,-60.76828105703249,66.96790961574564,150.67220446653033,32.05904230621031,351.68124086713186,0.098207551205566,131.45489500147886,95.94809052589702,131.45489500147886,95.94809052589702,-35.506804475581845,1
25,4763,4410,0.9900318136580614,0.21979665071770335,1864.189056051748,-1136.267549272166,-1136.267549272166,763.2100639651172,203.02879290967445,28.595369728513266,447.47012947258855,0.10146714954026952,213.32236842105263,79.10479143744628,213.32236842105263,79.10479143744628,-134.21757698360636,1
26,4222,4061,0.9918110418401939,0.19612672655269003,1797.788294987527,-1168.289519692942,-1168.289519692942,819.3763148188111,202.9841971309682,25.92391698794107,447.85490578343877,0.1102819270582218,217.46358543417367,76.5923109552371,217.46358543417367,76.5923109552371,-140.87127447893658,1
27,3828,3666,0.9937570250958209,0.17652157164869028,1856.6471967526309,-1186.5872180598828,-1186.5872180598828,804.6720722023854,205.07954110100528,22.879906579384215,446.1980515339464,0.12171250723784681,220.01720595788393,76.13425771822625,220.01720595788393,76.13425771822625,-143.88294823965768,1
28,4606,4355,0.9846882100264435,0.25848765432098764,1529.1403609348827,-876.8429544409014,-876.8429544409014,586.5906055696963,181.2548259458189,31.597207715621877,414.94321753800733,0.0952797284817468,206.68558088002533,82.83287512835005,206.68558088002533,82.83287512835005,-123.85270575167527,1
29,3764,3618,0.9925869054376206,0.1969515514425694,1733.1511053081742,-1049.815424214839,-1049.815424214839,684.2678072844427,195.23239185210474,23.72795341339196,426.15642097360376,0.11778784438186947,217.47205588822357,76.46088994560051,217.47205588822357,76.46088994560051,-141.01116594262305,1
0,10585,10299,0.9201400262871795,0.5353188835178544,1508.2513175312463,844.7499730105953,844.7499730105953,926.0522009924433,183.7673016669811,71.96134472350974,579.2102448427661,0.056239464495850676,170.9985966006549,86.09147620410857,170.9985966006549,86.09147620410857,-84.90712039654633,2
1,10595,10303,0.9132708094475942,0.5235264227642277,1478.289513408104,-793.4242489828886,-793.4242489828886,888.3153661187253,180.2127165449958,73.41018231759317,480.28636328851496,0.04661616648437494,165.18382452574525,94.12285439818189,165.18382452574525,94.12285439818189,-71.06097012756337,2
2,13408,12871,0.9114210224389764,0.5294529000411353,1921.9611250915655,-947.2126144179967,-947.2126144179967,1027.1936209685314,200.8832012469096,82.65842602998899,657.3229432149742,0.05107007561300398,167.40673248320306,89.97137074503905,167.40673248320306,89.97137074503905,-77.435361738164,2
3,12432,12045,0.8963214268341874,0.5837452747891829,1751.9653249256764,750.6407142786991,750.6407142786991,853.760988957798,186.65879499957728,82.76542316354923,541.3696244092002,0.04494558940715652,155.96867629478854,90.74605787859639,155.96867629478854,90.74605787859639,-65.22261841619215,2
4,8779,8491,0.9271797041398888,0.697584620440355,1780.135953825925,-228.80844164828272,-228.80844164828272,288.9553778467119,170.3856684400849,63.82934510855991,428.9188309203678,0.05051452489934846,136.21664475846205,87.14707884347416,136.21664475846205,87.14707884347416,-49.06956591498789,2
5,12,11,0.8193342786072867,0.55,1.2727272727272727,0.45454545454545453,0.45454545454545453,0.7768595041322315,4.967994363003793,2.848231107005645,9.071067811865476,0.8246425283514068,157.9,59.98630399238369,157.9,59.98630399238369,-97.91369600761632,2
6,11506,11134,0.9167424510735345,0.5160363366703745,1619.2717639107327,-879.0091087427264,-879.0091087427264,967.6556044467562,188.93009242644314,75.4735587438109,494.94321753800733,0.044453315747979824,161.78938017550365,95.39802389388853,161.78938017550365,95.39802389388853,-66.39135628161512,2
7,14276,13789,0.9085819997924264,0.5375828460038986,1993.27831881388,-1015.3021361372229,-1015.3021361372229,1140.2472688453156,206.61128195799196,86.30288274572452,715.4356415871823,0.05188451965966947,167.0771150097466,89.55151895474712,167.0771150097466,89.55151895474712,-77.52559605499947,2
8,12670,12317,0.9079551538981863,0.550209952648977,1806.852377627992,879.1248990160319,879.1248990160319,970.0201972481582,194.4038928392627,81.46832296640736,502.2569260369921,0.04077753722797695,159.2053068882337,92.73196047144087,159.2053068882337,92.73196047144087,-66.47334641679284,2
9,11983,11723,0.9161801194396456,0.5503497488380827,1815.2044659453989,-872.3259419433331,-872.3259419433331,905.4127930121512,193.66440921670883,77.6142560749244,548.1269837220809,0.04675654557042403,159.46443828928219,95.00616917778704,159.46443828928219,95.00616917778704,-64.45826911149514,2
10,9421,9066,0.9143511548968153,0.6988899167437558,1787.612794649663,-75.83586809459501,-75.83586809459501,297.5814779783173,169.30268994888485,68.5544129733415,446.445742854949,0.049243960164896204,128.75282660088396,92.66138361552717,128.75282660088396,92.66138361552717,-36.09144298535679,2
11,11672,11277,0.9047461762557026,0.537,1557.9229279718922,-825.9956359768925,-825.9956359768925,971.9462322968991,185.0990644579549,78.84315379974672,683.3056992722711,0.060592861512128324,164.9798888888889,94.43698911445412,164.9798888888889,94.43698911445412,-70.54289977443477,2
12,10452,10210,0.9131230301472758,0.5441850548981985,1480.8765963829128,-780.2101853534156,-780.2101853534156,865.3224482632594,179.41333562388874,73.14396567488403,473.4284989122459,0.04636909881608677,160.0651671818925,95.3184461238203,160.0651671818925,95.3184461238203,-64.7467210580722,2
13,11217,10846,0.9147251796436291,0.5241892610313663,1586.8914032622547,-833.6723234888967,-833.6723234888967,913.2358838450053,185.43825113612587,74.93124588108272,510.3635277547903,0.04705546079243872,164.65364973498944,93.76035645947493,164.65364973498944,93.76035645947493,-70.89329327551451,2
14,10502,10205,0.9081369995819492,0.5806213017751479,1602.6703693729787,-658.4295436640492,-658.4295436640492,684.8278974410185,176.4689805761466,73.88282048920135,454.17366491630685,0.04450501371056412,153.09192459414353,92.9788747353234,153.09192459414353,92.9788747353234,-60.11304985882013,2
15,10225,9948,0.9137293305108667,0.5648100834610799,1595.2834045743132,-679.3826175364009,-679.3826175364009,686.1508998784027,177.00380984442188,71.92079095646261,450.90158697766475,0.04532585313406361,157.05424023921725,94.85148710195284,157.05424023921725,94.85148710195284,-62.20275313726441,2
16,13396,13058,0.9125554064241309,0.5334150326797386,1884.8375265826858,-1006.3191456963542,-1006.3191456963542,1128.7115483341038,203.24438449935795,83.11741916196499,550.5828278447966,0.04216440709486879,164.42629357298475,90.5075117420742,164.42629357298475,90.5075117420742,-73.91878183091055,2
17,13019,12557,0.9185394756505497,0.5125933787810752,1896.9523568973682,-991.8923908522105,-991.8923908522105,1055.9719060680334,202.14064915927253,79.91211525741465,626.0386719675123,0.04985575153042226,168.96018560095794,91.06120142648143,168.96018560095794,91.06120142648143,-77.89898417447651,2
18,12490,12096,0.9245136518770359,0.5108108108108108,1856.3118223783704,-1007.6517718467752,-1007.6517718467752,1051.4501009054436,201.55084208125,76.82088797247823,516.2985565973347,0.0426834124171077,168.48454391891892,91.38121713154673,168.48454391891892,91.38121713154673,-77.10332678737218,2
19,9967,9644,0.9126308151713888,0.517548567135344,1311.0397531099247,-758.0737083064605,-758.0737083064605,892.8251624592006,173.8191064459997,71.05460494169422,462.5290039756343,0.04796028660054275,169.33184859217917,90.90536797539862,169.33184859217917,90.90536797539862,-78.42648061678055,2
20,11138,10788,0.9039802451689358,0.5550810393619758,1589.0235233269805,754.0372863705244,754.0372863705244,845.0165724983293,181.45317753368667,77.58470143097377,672.4650788387052,0.06233454568397341,165.35069033530573,89.87719569915434,165.35069033530573,89.87719569915434,-75.47349463615139,2
21,11034,10617,0.9106496375437523,0.5275790101371497,1474.6786464373013,-837.8829619201491,-837.8829619201491,988.5643632643157,183.4795280471371,75.80996598617955,683.1046891454945,0.06434065076250302,167.65119591863777,90.49003580101756,167.65119591863777,90.49003580101756,-77.16116011762021,2
22,13232,12738,0.9180411583134335,0.5227776409751292,2022.5904872530214,948.4467073533211,948.4467073533211,961.6343052491577,203.1287822268032,80.53753479645894,590.9259735953043,0.0463907971106378,167.56989247311827,90.31235355517704,167.56989247311827,90.31235355517704,-77.25753891794123,2
23,12984,12590,0.9066930234143478,0.5564149025500508,1879.3080107325748,-866.7508105768732,-866.7508105768732,943.3763991177739,195.8102905908711,82.59104464967254,594.8965363437813,0.04725151202095165,162.16791149217013,89.05724382413031,162.16791149217013,89.05724382413031,-73.11066766803982,2
24,13005,12477,0.902703738359308,0.521613712374582,1730.3213544371504,-896.3324890387887,-896.3324890387887,1055.485119963845,193.93366601132215,83.44241593952606,690.5777772109134,0.05534806261207929,168.62097268673355,91.40875538318977,168.62097268673355,91.40875538318977,-77.21221730354378,2
25,13576,13279,0.9046444658030124,0.5713609569295641,1928.5544846775563,-917.4923855414168,-917.4923855414168,1024.7941584186146,199.97639257149584,85.2233577350114,570.7188668141176,0.042979054658793404,159.0186595528018,92.68196185888934,159.0186595528018,92.68196185888934,-66.33669769391247,2
26,12045,11778,0.9250752371984698,0.5239556919791806,1818.9149761978858,982.6263948292174,982.6263948292174,1018.4299951909326,199.1857638019338,75.64754484357925,496.98484809834997,0.04219603057381134,164.22944377715498,92.04826644254963,164.22944377715498,92.04826644254963,-72.18117733460535,2
27,12826,12538,0.9074772857207188,0.5673816634989591,1848.3296247584078,882.7265412523816,882.7265412523816,969.2160812021547,195.75023113295612,82.2348971347521,541.5117600329312,0.0431896442840111,161.61987510181916,89.49566044334199,161.61987510181916,89.49566044334199,-72.12421465847717,2
28,12090,11782,0.9064177301994066,0.5601673560595255,1692.127674488337,-847.873247519492,-847.873247519492,958.136949178681,189.6954757249347,80.12403177675844,558.5828278447966,0.047409847890408814,159.32111443921457,94.12818448273079,159.32111443921457,94.12818448273079,-65.19292995648378,2
29,12091,11676,0.8992179466713113,0.5564239420510866,1577.5461457511426,-820.1258905663601,-820.1258905663601,989.7506696448753,185.68120389514252,81.23570376618156,629.1808075912433,0.05388667416848606,162.48849917397382,92.8648526430791,162.48849917397382,92.8648526430791,-69.62364653089472,2
30,8,8,0.5773502691896258,0.6666666666666666,0.5,-0.0,-0.0,0.75,3.4641016151377544,2.8284271247461903,7.65685424949238,0.9571067811865475,170.47222222222223,56.04337908715152,170.47222222222223,56.04337908715152,-114.42884313507071,2
31,10185,9783,0.921796203298507,0.5122794156150181,1608.8821295149826,-735.5336639796869,-735.5336639796869,718.7611668974702,179.93440017426477,69.7560346961235,470.6295090390226,0.04810686998252301,165.00172802010786,96.62329755152805,165.00172802010786,96.62329755152805,-68.37843046857981,2
0,15148,11048,0.5766899805345608,0.5319210399614829,1164.4796766551824,-120.70743543184084,-120.70743543184084,844.640390538279,138.8478966693671,113.43360465747415,593.8132752230962,0.053748486171532966,168.82091157117637,86.00875030150118,168.82091157117637,86.00875030150118,-82.81216126967519,3
1,15363,11124,0.5276192369541215,0.5472255017709563,1158.6166195675796,8.572253952405491,8.572253952405491,836.4709738644917,136.16722453486997,115.67146777569414,596.7838379715733,0.05364831337392784,173.9886199658927,79.70237522430175,173.9886199658927,79.70237522430175,-94.28624474159095,3
2,14650,10780,0.42482254022980187,0.5582021541010771,1061.0442535995674,-6.484266713938132,-6.484266713938132,869.9530401847023,130.30819040333262,117.96496180797554,574.6417023478423,0.053306280366219136,168.53624689312343,83.39174684436773,168.53624689312343,83.39174684436773,-85.1445000487557,3
3,11641,8460,0.41598119378079784,0.5261194029850746,835.1604393921609,-18.47156123378541,-18.47156123378541,695.017276908718,115.76211436832786,105.27096626225222,527.9726547895302,0.06240811522334873,171.35391791044776,84.7069935887371,171.35391791044776,84.7069935887371,-86.64692432171066,3
4,15431,11691,0.5260430284456445,0.5805154178459705,1205.9431488768969,25.248081751203145,25.248081751203145,875.5386469019443,139.0171995987857,118.22828319895721,589.8549057834388,0.05045375979671874,168.4775477100816,81.75061233026952,168.4775477100816,81.75061233026952,-86.72693537981209,3
5,12563,9392,0.5957828072865968,0.5397701149425287,1028.0930032224135,-24.756249349277702,-24.756249349277702,665.9350184465047,128.3605825080386,103.09223639488917,554.1564209736038,0.05900302608322016,176.8204980842912,79.36154309460771,176.8204980842912,79.36154309460771,-97.45895498968348,3
6,12402,8797,0.4571268148018674,0.537057387057387,882.4635772301853,5.012374551458489,5.012374551458489,698.3038024281246,118.83433179223084,105.69143608650113,526.4995667241113,0.05984989959351044,169.8037037037037,85.44830668957525,169.8037037037037,85.44830668957525,-84.35539701412844,3
7,13344,9839,0.31934288833729524,0.5604351788562315,905.71444031817,0.7615313013757549,0.7615313013757549,813.3617079062756,120.3807771632285,114.07754757693668,553.3279938488575,0.056238234967868436,165.4792283739652,86.3057952373954,165.4792283739652,86.3057952373954,-79.17343313656981,3
8,13877,9916,0.44346744722289333,0.5445658740183426,976.8717984091779,-33.68229819674455,-33.68229819674455,795.6829591541923,125.40689644162528,112.4010073170761,576.0559159102154,0.05809357764322463,172.08625771138813,84.29731446590726,172.08625771138813,84.29731446590726,-87.78894324548087,3
9,14557,10875,0.5701462497808794,0.5604514533085961,1149.4132549166343,-89.11375806790909,-89.11375806790909,812.8592698512357,136.91180632707102,112.47896552042303,574.3990616607231,0.05281830452052626,169.54299800728373,82.7081929600161,169.54299800728373,82.7081929600161,-86.83480504726762,3
10,14330,10892,0.6204267963666493,0.555941200489996,1210.2837978552552,-8.335038896903708,-8.335038896903708,744.6508629310661,139.16510775460443,109.14223452097026,563.6711395993651,0.05175093092171916,171.08406492445897,82.07370317429789,171.08406492445897,82.07370317429789,-89.01036175016108,3
11,14653,10121,0.5843364623056857,0.5134435876623377,1121.0468617545112,9.349103825140544,9.349103825140544,738.6452880134565,133.94179606720257,108.69530653427222,620.1980515339463,0.06127833727239861,178.1117931547619,81.79513448998878,178.1117931547619,81.79513448998878,-96.31665866477312,3
12,13465,9582,0.5565950808530138,0.5559294499883963,1027.3575013088312,-16.101586974220087,-16.101586974220087,710.4633716918866,128.26058047988465,106.55682738789905,551.7422074112307,0.05758111118881556,166.60437456486423,85.05165769169757,166.60437456486423,85.05165769169757,-81.55271687316666,3
13,12882,9557,0.5191957782030692,0.5562216272843674,981.7705391864731,10.787338912943614,10.787338912943614,717.8820921362775,125.3609683416975,107.14042055917051,552.2569260369921,0.057785594437270285,167.90330966515344,83.47458584203613,167.90330966515344,83.47458584203613,-84.42872382311731,3
14,14486,10767,0.44790670138610755,0.5788087302440598,1065.6843119283851,-15.994804357027968,-15.994804357027968,854.0491688443713,130.65290373357922,116.81418765864093,590.6417023478423,0.054856664098434316,166.39657026126224,83.59970921337165,166.39657026126224,83.59970921337165,-82.79686104789059,3
15,13485,10682,0.6339841462763202,0.5984313725490196,1186.7500888741858,-44.742017790542015,-44.742017790542015,716.4949990852297,138.04168509854057,106.75399094416099,576.683332908185,0.0539864569283079,168.71731092436974,78.90616780399428,168.71731092436974,78.90616780399428,-89.81114312037546,3
